"customer_id","category_id","item_id","size_caption","width","left_facing","right_facing","thickness","printing_cylinder","cutting_length_cm","raw_material","master_batch_id","is_printed","cutting_unit","unit_weight_kg","notes","punching"
"CID1771","CAT03","ITM23","40+14+14X60","40","14","14","28","24","61","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1756","CAT01","ITM09","51+22+22X100","51","22","22","57","39","100","LDPE","MAS22","Yes","Pcs.","0.26","28Pcs/Pckt","بدون"
"CID1059","CAT03","ITM23","32+10+10X55","32","10","10","14","22","56","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي"
"CID1852","CAT08","ITM55","26X35","26","0","0","18","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1853","CAT03","ITM23","32+12+12X60","32","12","12","20","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1853","CAT04","ITM32","60+5+5X45","60","5","5","20","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1854","CAT04","ITM28","20X30","20","0","0","16","12","30","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1854","CAT04","ITM29","25+7+7X35","25","7","7","35","14","36","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1854","CAT04","ITM30","30+8+8X0","30","8","8","35","بدون","0","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1854","CAT04","ITM31","35+9+9X0","35","9","9","35","بدون","0","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1852","CAT08","ITM60","26X35","26","0","0","18","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1852","CAT08","ITM55","26X35","26","0","0","18","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1855","CAT03","ITM22","32+11+11X55","32","11","11","12","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1856","CAT04","ITM30","30+6+6X0","30","6","6","30","بدون","0","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1856","CAT04","ITM31","42+10+10X0","42","10","10","30","بدون","0","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1274","CAT04","ITM28","26+7+7X35","26","7","7","18","14","36","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1488","CAT08","ITM63","58X0","58","0","0","10","بدون","0","HDPE","MAS28","No","Roll","30","30Kg/Roll","بدون"
"CID1861","CAT08","ITM58","26X35","26","0","0","18","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1857","CAT03","ITM21","27+9+9X45","27","9","9","16","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1857","CAT03","ITM22","33+9+9X60","33","9","9","18","24","61","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1858","CAT08","ITM55","56X86","56","0","0","8","بدون","86","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1859","CAT04","ITM30","31+10+10X45","31","10","10","24","18","46","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1859","CAT04","ITM31","35+13+13X55","35","13","13","24","22","56","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1860","CAT04","ITM30","30+8+8X40","30","8","8","30","16","41","LDPE","MAS02","Yes","Kg.","1","20K/Bag","بنانة"
"CID1852","CAT08","ITM63","0X0","0","0","0","0","بدون","0","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID784","CAT06","ITM44","50X110","50","0","0","8","بدون","110","LDPE","MAS01","No","Roll","1.8","10R/Bag","بدون"
"CID933","CAT06","ITM44","52X110","52","0","0","6","14","110","HDPE","MAS01","Yes","Roll","1","20K/Bag","بدون"
"CID1775","CAT03","ITM23","30+11+11X50","30","11","11","25","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي"
"CID1864","CAT04","ITM29","28+8+8X34","28","8","8","30","بدون","34","LDPE","MAS28","No","Kg.","1","20K/Bag","بنانة"
"CID1865","CAT01","ITM09","55+20+20X0","55","20","20","60","بدون","0","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1817","CAT08","ITM56","45X81","45","0","0","30","32","81","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1866","CAT04","ITM30","40+8+8X35","40","8","8","21","14","36","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1867","CAT04","ITM29","25X35","25","0","0","15","14","36","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1676","CAT08","ITM55","20X35","20","0","0","7","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1868","CAT04","ITM29","28+8+8X40","28","8","8","40","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1868","CAT04","ITM30","37+7+7X50","37","7","7","40","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1615","CAT04","ITM31","40+8+8X50","40","8","8","25","20","51","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1869","CAT04","ITM29","30+5+5X40","30","5","5","30","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1869","CAT04","ITM30","35+9+9X50","35","9","9","30","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1869","CAT07","ITM47","20X0","20","0","0","10","بدون","0","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1869","CAT07","ITM48","25X0","25","0","0","10","بدون","0","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1869","CAT07","ITM49","30X0","30","0","0","10","بدون","0","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1869","CAT07","ITM51","41X0","41","0","0","10","بدون","0","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1870","CAT04","ITM29","25+8+8X40","25","8","8","21","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1870","CAT04","ITM30","35+10+10X50","35","10","10","23","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1488","CAT07","ITM51","60+21+21X0","60","21","21","44","بدون","0","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1871","CAT04","ITM29","25+5+5X40","25","5","5","25","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1872","CAT04","ITM29","23X30","23","0","0","10","12","30","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1872","CAT04","ITM30","25+8+8X40","25","8","8","30","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1872","CAT04","ITM31","30+9+9X50","30","9","9","30","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1325","CAT04","ITM28","20X25","20","0","0","20","بدون","25","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1325","CAT04","ITM29","25X30","25","0","0","20","بدون","30","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1325","CAT04","ITM30","25X35","25","0","0","20","بدون","35","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1325","CAT04","ITM31","35X60","35","0","0","25","بدون","60","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1873","CAT03","ITM22","27+7+7X50","27","7","7","14","20","51","HDPE","MAS05","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1873","CAT03","ITM23","33+10+10X60","33","10","10","16","24","61","HDPE","MAS05","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1873","CAT03","ITM24","46+13+13X71","46","13","13","16","28","71","HDPE","MAS05","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1873","CAT07","ITM47","20X35","20","0","0","10","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1873","CAT07","ITM48","26X40","26","0","0","10","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1873","CAT07","ITM49","31X50","31","0","0","10","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1873","CAT07","ITM50","36X60","36","0","0","10","24","61","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1874","CAT04","ITM30","38+10+10X55","38","10","10","20","22","56","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1488","CAT06","ITM42","40X30000","40","0","0","6","بدون","30000","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID1607","CAT09","ITM67","60X0","60","0","0","9","بدون","0","HDPE","MAS28","No","Roll","20","20K/Bag","بدون"
"CID174","CAT06","ITM44","50X110","50","0","0","6","بدون","110","HDPE","MAS01","No","Roll","1","20K/Bag","بدون"
"CID1876","CAT04","ITM30","36+8+8X45","36","8","8","42","18","46","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1164","CAT01","ITM03","30+13+13X70","30","13","13","22","بدون","70","LDPE","MAS02","No","Packet","1","10P/Bag","بدون"
"CID1164","CAT01","ITM05","40+15+15X80","40","15","15","22","بدون","80","LDPE","MAS02","No","Packet","1","10P/Bag","بدون"
"CID1877","CAT08","ITM57","25X81","25","0","0","35","32","81","LDPE","MAS27","Yes","Kg.","1","20K/Bag","بدون"
"CID1145","CAT06","ITM44","45X90","45","0","0","6","18","90","HDPE","MAS01","Yes","Roll","1","20K/Bag","بدون"
"CID1178","CAT06","ITM44","45X80","45","0","0","7","16","80","HDPE","MAS01","Yes","Roll","1","20K/Bag","بدون"
"CID1878","CAT04","ITM29","25.5+8.5+8.5X35","25.5","8.5","8.5","22","14","36","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1879","CAT04","ITM29","30+9+9X40","30","9","9","32","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1880","CAT03","ITM22","30+10+10X50","30","10","10","15","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي"
"CID1880","CAT04","ITM31","37+13+13X55","37","13","13","21","22","56","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1880","CAT07","ITM47","20X0","20","0","0","10","بدون","0","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1880","CAT07","ITM48","25X0","25","0","0","10","بدون","0","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1290","CAT06","ITM44","45X100","45","0","0","4","بدون","100","HDPE","MAS01","No","Roll","1","20K/Bag","بدون"
"CID1866","CAT04","ITM31","43+7+7X45","43","7","7","21","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1879","CAT04","ITM30","34+9+9X45","34","9","9","32","18","46","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1879","CAT04","ITM31","45+10+10X60","45","10","10","32","24","61","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1882","CAT08","ITM55","25X35","25","0","0","18","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1882","CAT08","ITM63","25X35","25","0","0","18","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1145","CAT06","ITM44","35X70","35","0","0","6","14","70","HDPE","MAS01","Yes","Roll","1","20K/Bag","بدون"
"CID1883","CAT03","ITM22","30+10+10X50","30","10","10","15","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1883","CAT03","ITM23","32+11+11X60","32","11","11","15","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1883","CAT03","ITM24","44+13+13X81","44","13","13","16","32","81","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1884","CAT01","ITM05","28X61","28","0","0","11","24","61","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1884","CAT01","ITM06","28X60","28","0","0","11","24","61","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1884","CAT01","ITM07","29X71","29","0","0","11","28","71","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1884","CAT01","ITM09","29X71","29","0","0","11","28","71","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1614","CAT06","ITM44","32+9+9X100","32","9","9","4","بدون","100","HDPE","MAS01","No","Roll","1","20K/Bag","بدون"
"CID1656","CAT06","ITM44","40X80","40","0","0","6","16","80","LDPE","MAS01","Yes","Kg.","1","pkt not roll","بدون"
"CID1885","CAT01","ITM09","58+17+17X110","58","17","17","18","بدون","110","HDPE","MAS01","No","Pcs.","0.084","25pcs/P x 10P/Bag","بدون"
"CID746","CAT03","ITM24","41+13+13X75","41","13","13","30","بدون","75","HDPE","MAS19","No","Kg.","1","13Kg/Bag","علاقي"
"CID1886","CAT03","ITM22","27+7+7X50","27","7","7","12","20","51","HDPE","MAS05","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1886","CAT03","ITM23","30+10+10X55","30","10","10","16","22","56","HDPE","MAS05","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1886","CAT03","ITM24","43+13+13X71","43","13","13","16","28","71","HDPE","MAS05","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1886","CAT07","ITM47","20X35","20","0","0","10","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1886","CAT07","ITM48","26X40","26","0","0","10","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1886","CAT07","ITM49","30X50","30","0","0","10","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1886","CAT07","ITM50","36X60","36","0","0","11","24","61","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1886","CAT07","ITM51","40X68","40","0","0","13","27","69","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1885","CAT01","ITM09","58+17+17X110","58","17","17","18","بدون","110","HDPE","MAS26","No","Pcs.","0.084","25Pcs/P x 10P","بدون"
"CID1885","CAT01","ITM09","58+17+17X110","58","17","17","18","بدون","110","HDPE","MAS10","No","Pcs.","0.084","25Pcs/P x 10P/Bag","بدون"
"CID1225","CAT06","ITM44","60X140","60","0","0","8","بدون","140","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID1110","CAT03","ITM25","40+11+11X60","40","11","11","14","24","61","HDPE","MAS01","Yes","Kg.","1","10P/Bag","علاقي هوك"
"CID1888","CAT03","ITM21","24+6+6X40","24","6","6","12","16","41","HDPE","MAS01","Yes","Kg.","1","10P/Bag","علاقي هوك"
"CID1888","CAT03","ITM22","26+8+8X45","26","8","8","12","18","46","HDPE","MAS01","Yes","Kg.","1","10P/Bag","علاقي هوك"
"CID1888","CAT03","ITM24","36+10+10X60","36","10","10","14","24","61","HDPE","MAS01","Yes","Kg.","1","10P/Bag","علاقي هوك"
"CID1443","CAT08","ITM57","30X43","30","0","0","19","17","43","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1666","CAT06","ITM44","45X45","45","0","0","8","18","46","LDPE","MAS01","Yes","Packet","1","10P/Bag","بدون"
"CID1672","CAT06","ITM44","60X160","60","0","0","25","بدون","160","LDPE","MAS19","No","Kg.","1","20K/Bag","بدون"
"CID1672","CAT06","ITM44","60X160","60","0","0","25","بدون","160","LDPE","MAS14","No","Kg.","1","20K/Bag","بدون"
"CID1059","CAT06","ITM44","45X90","45","0","0","4","8","90","HDPE","MAS01","Yes","Roll","1","20K/Bag","بدون"
"CID1623","CAT06","ITM44","45X90","45","0","0","6","بدون","90","LDPE","MAS01","No","Packet","1","10P/Bag","بدون"
"CID1534","CAT08","ITM57","30X50","30","0","0","17","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1889","CAT03","ITM21","24+9+9X40","24","9","9","12","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID1889","CAT03","ITM22","30+10+10X50","30","10","10","12","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID1889","CAT03","ITM23","33+12+12X60","33","12","12","14","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID1889","CAT08","ITM55","20X0","20","0","0","10","بدون","0","LDPE","MAS28","No","Packet","1","20K/Bag","بدون"
"CID1889","CAT08","ITM56","76X123","76","0","0","16","بدون","123","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1890","CAT04","ITM29","26+6+6X35","26","6","6","44","14","36","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1891","CAT03","ITM22","0X0","0","0","0","0","بدون","0","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID1891","CAT03","ITM24","0X0","0","0","0","0","بدون","0","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID1891","CAT02","ITM12","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1891","CAT02","ITM13","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1891","CAT02","ITM14","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1891","CAT02","ITM15","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1891","CAT02","ITM16","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1891","CAT02","ITM17","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1891","CAT02","ITM18","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1891","CAT01","ITM09","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1892","CAT03","ITM22","31+10+10X50","31","10","10","14","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1892","CAT06","ITM40","50X50","50","0","0","4","20","51","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID1893","CAT04","ITM29","27+8+8X30","27","8","8","16","12","30","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1893","CAT04","ITM30","30+10+10X45","30","10","10","16","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1894","CAT03","ITM23","30+10+10X60","30","10","10","15","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1668","CAT03","ITM22","30+9+9X45","30","9","9","34","18","46","LDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي"
"CID131","CAT03","ITM24","42+12+12X71","42","12","12","16","28","71","HDPE","MAS11","Yes","Kg.","1","20K/Bag","علاقي"
"CID1269","CAT03","ITM24","40+12+12X71","40","12","12","16","28","71","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1864","CAT04","ITM30","36+5+5X43","36","5","5","30","بدون","43","LDPE","MAS28","No","Kg.","1","20K/Bag","بنانة"
"CID1895","CAT03","ITM21","28+8+8X35","28","8","8","14","14","36","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1895","CAT03","ITM22","32+10+10X50","32","10","10","14","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1814","CAT03","ITM23","35+12+12X66","35","12","12","16","26","66","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1896","CAT04","ITM30","29+10+10X40","29","10","10","24","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1488","CAT06","ITM44","45X5000","45","0","0","10","بدون","5000","HDPE","MAS19","No","Roll","1","20K/Bag","بدون"
"CID1756","CAT01","ITM07","51+19+19X100","51","19","19","16","20","100","LDPE","MAS02","Yes","Pcs.","0.066","47Pcs/Packet","بدون"
"CID1897","CAT04","ITM29","18X25","18","0","0","20","10","25","LDPE","MAS19","Yes","Kg.","1","20K/Bag","بنانة"
"CID1898","CAT08","ITM63","9X0","9","0","0","30","بدون","0","LDPE","MAS28","No","Roll","1","20K/Bag","بدون"
"CID1899","CAT04","ITM27","17X25","17","0","0","15","بدون","25","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1899","CAT04","ITM28","20X30","20","0","0","18","بدون","30","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1899","CAT04","ITM29","25X35","25","0","0","25","بدون","35","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1899","CAT04","ITM30","30X40","30","0","0","25","بدون","40","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1899","CAT04","ITM31","35X45","35","0","0","25","بدون","45","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1899","CAT04","ITM32","40X50","40","0","0","26","بدون","50","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1899","CAT04","ITM33","50X60","50","0","0","28","بدون","60","LDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID1664","CAT03","ITM22","32+10+10X50","32","10","10","13","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1908","CAT06","ITM44","45X0","45","0","0","6","بدون","0","HDPE","MAS19","No","Roll","1","20K/Bag","بدون"
"CID1900","CAT03","ITM21","25+9+9X45","25","9","9","60","18","46","LDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1900","CAT03","ITM22","30+9+9X50","30","9","9","60","20","51","LDPE","MAS01","No","Kg.","1","20K/Bag","علاقي"
"CID1900","CAT03","ITM25","40+13+13X71","40","13","13","60","28","71","LDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1901","CAT04","ITM30","31+9+9X50","31","9","9","35","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID412","CAT02","ITM19","0X0","0","0","0","0","بدون","0","Regrind","MAS02","No","Roll","0.9","20K/Bag","بدون"
"CID1902","CAT04","ITM29","30X35","30","0","0","20","14","36","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1902","CAT04","ITM30","30+5+5X45","30","5","5","40","18","46","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1903","CAT04","ITM29","25+6+6X35","25","6","6","35","14","36","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1903","CAT04","ITM30","30+7+7X40","30","7","7","40","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1903","CAT04","ITM29","25+6+6X35","25","6","6","35","14","36","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1903","CAT04","ITM30","30+7+7X40","30","7","7","40","16","41","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1904","CAT04","ITM29","26+6+6X35","26","6","6","44","14","36","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1904","CAT04","ITM29","26+6+6X35","26","6","6","44","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1927","CAT06","ITM44","45X90","45","0","0","4","12","30","HDPE","MAS28","Yes","PKT","1","20K/Bag","بدون"
"CID1905","CAT04","ITM30","36+6+6X45","36","6","6","35","18","46","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1906","CAT04","ITM30","35+11.5+11.5X45","35","11.5","11.5","20","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1907","CAT08","ITM63","30X30","30","0","0","9","12","30","LDPE","MAS01","Yes","Roll","20","20K/Bag","بدون"
"CID1908","CAT08","ITM63","40+10+10X50","40","10","10","16","20","51","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID004","CAT06","ITM42","60X0","60","0","0","8","بدون","0","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1968","CAT06","ITM44","45X90","45","0","0","6","بدون","90","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID1910","CAT03","ITM22","32+9+9X55","32","9","9","15","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1910","CAT03","ITM23","37+13+13X60","37","13","13","16","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1910","CAT03","ITM24","39+11+11X71","39","11","11","18","28","71","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1910","CAT08","ITM55","22X35","22","0","0","13","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1895","CAT04","ITM29","26+7+7X40","26","7","7","18","16","41","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1911","CAT04","ITM30","37+9+9X40","37","9","9","24","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1973","CAT06","ITM44","45X110","45","0","0","6","بدون","110","HDPE","MAS01","No","Roll","1","20K/Bag","بدون"
"CID1885","CAT01","ITM09","60+18+18X110","60","18","18","18","بدون","110","Regrind","MAS02","No","Pcs.","0.086","25Pcs/P x 10P/Bag","بدون"
"CID1885","CAT02","ITM14","30+11+11X60","30","11","11","8","بدون","60","HDPE","MAS01","No","Pcs.","0.012","30Pcs/Roll x 10R/Bag","بدون"
"CID1885","CAT01","ITM05","40+15+15X80","40","15","15","18","بدون","80","HDPE","MAS01","No","Pcs.","0.047","25Pcs/P x 10P/Bag","بدون"
"CID1885","CAT01","ITM05","40+15+15X80","40","15","15","18","بدون","80","HDPE","MAS10","No","Pcs.","0.047","25Pcs/P x 10P/Bag","بدون"
"CID1885","CAT01","ITM07","50+18+18X106","50","18","18","18","بدون","106","Regrind","MAS02","No","Pcs.","0.075","25Pcs/P x 10P/Bag","بدون"
"CID1885","CAT01","ITM08","58+15+15X110","58","15","15","18","بدون","110","HDPE","MAS02","No","Pcs.","0.08","25Pcs/P x 10P/Bag","بدون"
"CID1885","CAT01","ITM10","70+25+25X130","70","25","25","18","بدون","130","Regrind","MAS02","No","Pcs.","0.13","25Pcs/P x 5P/Bag","بدون"
"CID1912","CAT03","ITM24","40+12+12X60","40","12","12","17","24","61","HDPE","MAS26","Yes","Kg.","1","20K/Bag","علاقي"
"CID1912","CAT03","ITM25","60+15+15X81","60","15","15","19","32","81","HDPE","MAS26","Yes","Kg.","1","20K/Bag","علاقي"
"CID1031","CAT03","ITM21","29+10+10X45","29","10","10","14","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1031","CAT03","ITM22","31+10+10X50","31","10","10","14","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1913","CAT04","ITM29","27+5+5X35","27","5","5","40","14","36","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1913","CAT04","ITM30","40+10+10X60","40","10","10","100","24","61","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1913","CAT04","ITM31","60+10+10X71","60","10","10","100","28","71","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1914","CAT04","ITM29","20+5+5X35","20","5","5","30","14","36","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1914","CAT04","ITM30","28+9+9X45","28","9","9","30","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
