id,customer_id,category_id,item_id,size_caption,width,left_facing,right_facing,thickness,printing_cylinder,cutting_length_cm,raw_material,master_batch_id,is_printed,cutting_unit,punching,unit_weight_kg,unit_quantity,package_weight_kg,cliche_front_design,cliche_back_design,notes,status,created_at
3134,CID1511,CAT03,ITM23,30+8+8X55,30,8,8,13,22,56,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:15 GMT+0000 (Coordinated Universal Time)
3135,CID967,CAT03,ITM21,22+7.5+7.5X35,22,7.5,7.5,18,14,36,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:15 GMT+0000 (Coordinated Universal Time)
3136,CID967,CAT03,ITM22,26+9+9X45,26,9,9,18,18,46,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:15 GMT+0000 (Coordinated Universal Time)
3137,CID1512,CAT04,ITM30,36+9+9X50,36,9,9,24,20,51,LDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:15 GMT+0000 (Coordinated Universal Time)
3138,CID1513,CAT04,ITM30,32+8+8X40,32,8,8,28,16,41,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:15 GMT+0000 (Coordinated Universal Time)
3139,CID1513,CAT04,ITM31,40+14+14X50,40,14,14,28,20,51,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:16 GMT+0000 (Coordinated Universal Time)
3140,CID1359,CAT04,ITM32,41+10+10X55,41,10,10,25,22,56,LDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:16 GMT+0000 (Coordinated Universal Time)
3141,CID1514,CAT03,ITM23,40+10+10X55,40,10,10,18,22,56,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:16 GMT+0000 (Coordinated Universal Time)
3142,CID1476,CAT04,ITM29,34+8+8X40,34,8,8,30,16,41,HDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:16 GMT+0000 (Coordinated Universal Time)
3143,CID1515,CAT03,ITM21,23+7+7X40,23,7,7,13,16,41,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,10P/Bag,active,Thu Aug 21 2025 16:53:16 GMT+0000 (Coordinated Universal Time)
3144,CID1516,CAT04,ITM30,32+8+8X45,32,8,8,50,18,46,LDPE,PT-000000,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:16 GMT+0000 (Coordinated Universal Time)
3145,CID1516,CAT04,ITM31,45+10+10X55,45,10,10,50,22,56,LDPE,PT-000000,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:16 GMT+0000 (Coordinated Universal Time)
3146,CID1429,CAT03,ITM21,27+9+9X45,27,9,9,16,18,46,HDPE,PT-CLEAR,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:16 GMT+0000 (Coordinated Universal Time)
3147,CID1429,CAT03,ITM23,40+12+12X66,40,12,12,20,26,66,HDPE,PT-120074,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:17 GMT+0000 (Coordinated Universal Time)
3148,CID1419,CAT03,ITM21,25+9+9X40,25,9,9,11,16,41,HDPE,PT-CLEAR,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:17 GMT+0000 (Coordinated Universal Time)
3149,CID1419,CAT03,ITM22,34+10+10X50,34,10,10,12,20,51,HDPE,PT-CLEAR,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:17 GMT+0000 (Coordinated Universal Time)
3150,CID1515,CAT03,ITM22,27+6+6X45,27,6,6,14,18,46,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,10P/Bag,active,Thu Aug 21 2025 16:53:17 GMT+0000 (Coordinated Universal Time)
3151,CID1515,CAT03,ITM23,40+9+9X50,40,9,9,14,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,10P/Bag,active,Thu Aug 21 2025 16:53:17 GMT+0000 (Coordinated Universal Time)
3152,CID1515,CAT03,ITM25,40+11+11X60,40,11,11,15,24,61,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,10P/Bag,active,Thu Aug 21 2025 16:53:17 GMT+0000 (Coordinated Universal Time)
3153,CID1517,CAT03,ITM22,30+10+10X50,30,10,10,15,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:17 GMT+0000 (Coordinated Universal Time)
3154,CID1517,CAT03,ITM23,38+13+13X66,38,13,13,15,26,66,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:53:17 GMT+0000 (Coordinated Universal Time)
3155,CID1518,CAT08,ITM55,20X35,20,0,0,8,14,36,LDPE,PT-CLEAR,TRUE,كرتون,بدون,5,,,,,1K/P x 5P/Box,active,Thu Aug 21 2025 16:53:17 GMT+0000 (Coordinated Universal Time)
3156,CID1518,CAT08,ITM56,25X40,25,0,0,9,16,41,LDPE,PT-CLEAR,TRUE,كرتون,بدون,5,,,,,1K/P x 5P/Box,active,Thu Aug 21 2025 16:53:18 GMT+0000 (Coordinated Universal Time)
3157,CID1518,CAT08,ITM57,30X45,30,0,0,10,18,46,LDPE,PT-CLEAR,TRUE,كرتون,بدون,5,,,,,1K/P x 5P/Box,active,Thu Aug 21 2025 16:53:18 GMT+0000 (Coordinated Universal Time)
3159,CID1250,CAT04,ITM29,20+4+4X30,20,4,4,25,12,30,LDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:40 GMT+0000 (Coordinated Universal Time)
3160,CID1423,CAT03,ITM22,29+10+10X50,29,10,10,14,20,51,HDPE,PT-130232-A,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:40 GMT+0000 (Coordinated Universal Time)
3161,CID1519,CAT04,ITM29,26+7+7X40,26,7,7,20,16,41,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:40 GMT+0000 (Coordinated Universal Time)
3162,CID1519,CAT03,ITM22,31+10+10X50,31,10,10,20,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:40 GMT+0000 (Coordinated Universal Time)
3163,CID1519,CAT03,ITM24,45+15+15X81,45,15,15,20,32,81,HDPE,PT-111111,TRUE,كيلو,علاقي,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:40 GMT+0000 (Coordinated Universal Time)
3164,CID1520,CAT03,ITM22,31+10+10X50,31,10,10,20,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:40 GMT+0000 (Coordinated Universal Time)
3165,CID1520,CAT03,ITM24,45+15+15X81,45,15,15,20,32,81,HDPE,PT-111111,TRUE,كيلو,علاقي,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:41 GMT+0000 (Coordinated Universal Time)
3166,CID038,CAT03,ITM22,28+10+10X50,28,10,10,13,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:41 GMT+0000 (Coordinated Universal Time)
3167,CID1418,CAT03,ITM21,26+9+9X40,26,9,9,13,16,41,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:41 GMT+0000 (Coordinated Universal Time)
3168,CID1418,CAT03,ITM22,30+11+11X50,30,11,11,13,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:41 GMT+0000 (Coordinated Universal Time)
3170,CID1522,CAT03,ITM21,26+9+9X35,26,9,9,18,14,36,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:41 GMT+0000 (Coordinated Universal Time)
3171,CID1522,CAT03,ITM22,31+10+10X60,31,10,10,18,24,61,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:41 GMT+0000 (Coordinated Universal Time)
3172,CID1522,CAT03,ITM23,41+12+12X76,41,12,12,18,30,76,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:41 GMT+0000 (Coordinated Universal Time)
3173,CID1523,CAT04,ITM29,28+7+7X35,28,7,7,25,14,36,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:42 GMT+0000 (Coordinated Universal Time)
3174,CID1523,CAT04,ITM30,30+7+7X40,30,7,7,25,16,41,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:42 GMT+0000 (Coordinated Universal Time)
3175,CID1523,CAT04,ITM31,40+9+9X50,40,9,9,25,20,51,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:42 GMT+0000 (Coordinated Universal Time)
3176,CID1524,CAT03,ITM23,33+11+11X60,33,11,11,30,24,61,HDPE,PT-CLEAR,TRUE,كيلو,علاقي,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:42 GMT+0000 (Coordinated Universal Time)
3177,CID1524,CAT03,ITM24,43+15+15X81,43,15,15,30,32,81,HDPE,PT-CLEAR,TRUE,كيلو,علاقي,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:42 GMT+0000 (Coordinated Universal Time)
3178,CID1390,CAT09,ITM65,47X76,47,0,0,20,30,76,HDPE,PT-111111,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:42 GMT+0000 (Coordinated Universal Time)
3179,CID1390,CAT09,ITM66,47X76,47,0,0,20,30,76,HDPE,PT-130231,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:42 GMT+0000 (Coordinated Universal Time)
3180,CID1525,CAT03,ITM21,25+7+7X40,25,7,7,12,16,41,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:42 GMT+0000 (Coordinated Universal Time)
3181,CID1525,CAT03,ITM22,30+9+9X45,30,9,9,12,18,46,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:42 GMT+0000 (Coordinated Universal Time)
3182,CID1525,CAT03,ITM23,35+10+10X50,35,10,10,14,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:43 GMT+0000 (Coordinated Universal Time)
3183,CID1525,CAT03,ITM24,40+13+13X55,40,13,13,18,22,56,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:43 GMT+0000 (Coordinated Universal Time)
3184,CID1526,CAT04,ITM30,30X40,30,0,0,20,16,41,LDPE,PT-CLEAR,TRUE,كرتون,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:43 GMT+0000 (Coordinated Universal Time)
3185,CID1527,CAT04,ITM30,30+10+10X40,30,10,10,25,16,41,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:43 GMT+0000 (Coordinated Universal Time)
3186,CID1527,CAT06,ITM40,50X100,50,0,0,8,20,100,LDPE,PT-111111,TRUE,باكت,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:43 GMT+0000 (Coordinated Universal Time)
3187,CID1507,CAT04,ITM30,40X50,40,0,0,30,20,51,LDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:43 GMT+0000 (Coordinated Universal Time)
3188,CID1414,CAT04,ITM30,37+8+8X45,37,8,8,36,18,46,LDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:43 GMT+0000 (Coordinated Universal Time)
3189,CID1453,CAT04,ITM31,34+11+11X45,34,11,11,20,18,46,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:44 GMT+0000 (Coordinated Universal Time)
3190,CID1640,CAT03,ITM22,28+9+9X45,28,9,9,13,18,46,HDPE,PT-111111,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:44 GMT+0000 (Coordinated Universal Time)
3191,CID1640,CAT03,ITM23,37+13+13X60,37,13,13,15,24,61,HDPE,PT-111111,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:44 GMT+0000 (Coordinated Universal Time)
3192,CID1640,CAT03,ITM24,44+13+13X81,44,13,13,16,32,81,HDPE,PT-111111,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:44 GMT+0000 (Coordinated Universal Time)
3193,CID1529,CAT04,ITM29,25X40,25,0,0,10,16,41,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:44 GMT+0000 (Coordinated Universal Time)
3194,CID1530,CAT03,ITM23,33+11+11X60,33,11,11,20,24,61,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:44 GMT+0000 (Coordinated Universal Time)
3195,CID1530,CAT06,ITM40,50X40,50,0,0,8,16,41,LDPE,PT-111111,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:44 GMT+0000 (Coordinated Universal Time)
3196,CID1531,CAT03,ITM23,40+11+11X60,40,11,11,18,24,61,HDPE,PT-111111,TRUE,كيلو,علاقي,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:44 GMT+0000 (Coordinated Universal Time)
3197,CID1429,CAT08,ITM58,39.5X35,39.5,0,0,12,14,36,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:44 GMT+0000 (Coordinated Universal Time)
3198,CID1532,CAT09,ITM64,40X0,40,0,0,11,بدون طباعة,0,HDPE,PT-111111,FALSE,رول,بدون,25,,,,,25Kg/Roll,active,Thu Aug 21 2025 16:56:45 GMT+0000 (Coordinated Universal Time)
3199,CID1533,CAT03,ITM22,30+10+10X50,30,10,10,18,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:45 GMT+0000 (Coordinated Universal Time)
3200,CID1533,CAT03,ITM23,36+12+12X66,36,12,12,18,26,66,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:45 GMT+0000 (Coordinated Universal Time)
3201,CID1122,CAT04,ITM31,30+6+6X45,30,6,6,25,18,46,LDPE,PT-111111,TRUE,كرتون,بنانة,10,,,,,10P/Bag,active,Thu Aug 21 2025 16:56:45 GMT+0000 (Coordinated Universal Time)
3202,CID1040,CAT04,ITM33,56+10+10X81,56,10,10,45,بدون طباعة,81,LDPE,PT-180375,FALSE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:45 GMT+0000 (Coordinated Universal Time)
3203,CID1040,CAT04,ITM34,70+11+11X85,70,11,11,50,بدون طباعة,85,LDPE,PT-120074,FALSE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:45 GMT+0000 (Coordinated Universal Time)
3204,CID1398,CAT04,ITM30,32+6+6X45,32,6,6,25,18,46,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:45 GMT+0000 (Coordinated Universal Time)
3205,CID1534,CAT03,ITM21,25+9+9X40,25,9,9,13,16,41,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:45 GMT+0000 (Coordinated Universal Time)
3206,CID1534,CAT03,ITM22,30+10+10X45,30,10,10,13,18,46,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:46 GMT+0000 (Coordinated Universal Time)
3207,CID1534,CAT03,ITM23,32+10+10X60,32,10,10,13,24,61,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:46 GMT+0000 (Coordinated Universal Time)
3208,CID1534,CAT07,ITM46,15.5X30,15.5,0,0,9,12,30,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:46 GMT+0000 (Coordinated Universal Time)
3209,CID1534,CAT08,ITM56,21X30,21,0,0,15,12,30,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:46 GMT+0000 (Coordinated Universal Time)
3210,CID1535,CAT04,ITM30,36+7+7X45,36,7,7,35,18,46,HDPE,PT-000000,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:46 GMT+0000 (Coordinated Universal Time)
3211,CID1535,CAT04,ITM31,42+11+11X55,42,11,11,36,22,56,HDPE,PT-000000,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:46 GMT+0000 (Coordinated Universal Time)
3212,CID1536,CAT04,ITM30,41+9.5+9.5X50,41,9.5,9.5,35,20,51,LDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:46 GMT+0000 (Coordinated Universal Time)
3213,CID1537,CAT03,ITM23,32+9+9X50,32,9,9,12,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,10P/Bag,active,Thu Aug 21 2025 16:56:46 GMT+0000 (Coordinated Universal Time)
3214,CID1414,CAT04,ITM34,70+10+10X71,70,10,10,21,28,71,LDPE,PT-MIX,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:47 GMT+0000 (Coordinated Universal Time)
3215,CID1414,CAT06,ITM40,50X110,50,0,0,8,بدون طباعة,110,LDPE,PT-MIX,FALSE,رول,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:47 GMT+0000 (Coordinated Universal Time)
3216,CID649,CAT02,ITM19,0X110,0,0,0,13,بدون طباعة,110,Regrind,PT-CLEAR,FALSE,رول,بدون,0.9,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:47 GMT+0000 (Coordinated Universal Time)
3217,CID1410,CAT04,ITM30,33+10+10X40,33,10,10,33,16,41,HDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:47 GMT+0000 (Coordinated Universal Time)
3218,CID1410,CAT04,ITM31,38+10+10X50,38,10,10,36,20,51,LDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:47 GMT+0000 (Coordinated Universal Time)
3219,CID1601,CAT04,ITM29,30+8+8X40,30,8,8,20,16,41,LDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:47 GMT+0000 (Coordinated Universal Time)
3220,CID1498,CAT04,ITM31,37+13+13X0,37,13,13,17,بدون طباعة,0,LDPE,PT-CLEAR,FALSE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:47 GMT+0000 (Coordinated Universal Time)
3221,CID1538,CAT03,ITM22,31+10+10X45,31,10,10,18,18,46,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:47 GMT+0000 (Coordinated Universal Time)
3222,CID769,CAT08,ITM58,35X40,35,0,0,25,بدون طباعة,40,LDPE,PT-CLEAR,FALSE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:47 GMT+0000 (Coordinated Universal Time)
3223,CID769,CAT08,ITM56,35X40,35,0,0,25,بدون طباعة,40,LDPE,PT-111111,FALSE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:48 GMT+0000 (Coordinated Universal Time)
3224,CID1539,CAT04,ITM29,22+6+6X30,22,6,6,22,12,30,LDPE,PT-130232-A,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:48 GMT+0000 (Coordinated Universal Time)
3225,CID1539,CAT04,ITM30,35+9+9X45,35,9,9,23,18,46,LDPE,PT-130232-A,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:48 GMT+0000 (Coordinated Universal Time)
3226,CID1102,CAT03,ITM25,41+11.5+11.5X60,41,11.5,11.5,16,24,61,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,10P/Bag,active,Thu Aug 21 2025 16:56:48 GMT+0000 (Coordinated Universal Time)
3227,CID1405,CAT04,ITM30,35+9+9X45,35,9,9,20,18,46,HDPE,PT-111111,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:48 GMT+0000 (Coordinated Universal Time)
3228,CID1488,CAT09,ITM64,65+25+25X123,65,25,25,18,بدون طباعة,123,HDPE,PT-CLEAR,FALSE,باكت,بدون,2,,,,,10P/Bag,active,Thu Aug 21 2025 16:56:48 GMT+0000 (Coordinated Universal Time)
3229,CID1540,CAT08,ITM55,50X71,50,0,0,47,28,71,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:48 GMT+0000 (Coordinated Universal Time)
3230,CID943,CAT09,ITM64,12.5X36,12.5,0,0,5,بدون طباعة,36,HDPE,PT-CLEAR,FALSE,كيلو,بدون,20,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:48 GMT+0000 (Coordinated Universal Time)
3231,CID1541,CAT04,ITM31,40+10+10X50,40,10,10,35,20,51,LDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:49 GMT+0000 (Coordinated Universal Time)
3232,CID1542,CAT03,ITM21,24+8+8X30,24,8,8,0,12,30,HDPE,PT-CLEAR,TRUE,كيلو,علاقي,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:49 GMT+0000 (Coordinated Universal Time)
3233,CID1542,CAT03,ITM23,51+10+10X66,51,10,10,0,26,66,HDPE,PT-CLEAR,TRUE,كيلو,علاقي,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:49 GMT+0000 (Coordinated Universal Time)
3234,CID1542,CAT07,ITM46,0X30,0,0,0,10,12,30,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:49 GMT+0000 (Coordinated Universal Time)
3235,CID1472,CAT03,ITM22,32+9+9X45,32,9,9,12,18,46,HDPE,PT-CLEAR,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:49 GMT+0000 (Coordinated Universal Time)
3236,CID1543,CAT04,ITM30,30+10+10X50,30,10,10,22,20,51,HDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:49 GMT+0000 (Coordinated Universal Time)
3237,CID1455,CAT04,ITM31,40+5+5X50,40,5,5,45,20,51,LDPE,PT-MIX,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:49 GMT+0000 (Coordinated Universal Time)
3238,CID1411,CAT04,ITM30,35+6+6X50,35,6,6,45,20,51,LDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:49 GMT+0000 (Coordinated Universal Time)
3239,CID1544,CAT04,ITM29,20X30,20,0,0,9,12,30,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:49 GMT+0000 (Coordinated Universal Time)
3240,CID1544,CAT04,ITM30,25+3.5+3.5X35,25,3.5,3.5,18,14,36,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:50 GMT+0000 (Coordinated Universal Time)
3241,CID1555,CAT03,ITM21,25+5+5X35,25,5,5,15,14,36,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:50 GMT+0000 (Coordinated Universal Time)
3242,CID1545,CAT03,ITM21,22+6+6X40,22,6,6,13,16,41,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,,,,,10P/Bag,active,Thu Aug 21 2025 16:56:50 GMT+0000 (Coordinated Universal Time)
3243,CID1545,CAT04,ITM30,32+8+8X45,32,8,8,22,18,46,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,10P/Bag,active,Thu Aug 21 2025 16:56:50 GMT+0000 (Coordinated Universal Time)
3244,CID1545,CAT04,ITM31,38+7+7X55,38,7,7,22,22,56,HDPE,PT-111111,TRUE,كيلو,بنانة,1,,,,,10P/Bag,active,Thu Aug 21 2025 16:56:50 GMT+0000 (Coordinated Universal Time)
3245,CID1408,CAT03,ITM23,40+13+13X60,40,13,13,32,24,61,HDPE,PT-CLEAR,TRUE,كيلو,علاقي هوك,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:50 GMT+0000 (Coordinated Universal Time)
3246,CID1274,CAT04,ITM29,38+10+10X45,38,10,10,18,18,46,HDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:50 GMT+0000 (Coordinated Universal Time)
3247,CID1274,CAT04,ITM30,35+9+9X50,35,9,9,18,20,51,HDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:50 GMT+0000 (Coordinated Universal Time)
3248,CID1546,CAT03,ITM21,30+10+10X45,30,10,10,18,18,46,HDPE,PT-111111,TRUE,كيلو,علاقي,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:51 GMT+0000 (Coordinated Universal Time)
3249,CID1546,CAT03,ITM22,30+10+10X55,30,10,10,18,22,56,HDPE,PT-111111,TRUE,كيلو,علاقي,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:51 GMT+0000 (Coordinated Universal Time)
3250,CID1443,CAT03,ITM21,26+8+8X40,26,8,8,12,16,41,HDPE,PT-111111,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:51 GMT+0000 (Coordinated Universal Time)
3251,CID1547,CAT08,ITM55,50X71,50,0,0,47,28,71,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:56:51 GMT+0000 (Coordinated Universal Time)
